RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100000	std::vector	413	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000000	Boost R-tree 1_86	3083543	61287	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000000	std::vector	6404	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	8	7	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	1356	63	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000	std::vector	4	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	21456	627	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	10000	std::vector	32	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	253514	6189	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100000	std::vector	413	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000000	Boost R-tree 1_86	2903544	61315	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000000	std::vector	6479	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100	Boost R-tree 1_86	15	6	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000	Boost R-tree 1_86	1136	69	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000	std::vector	3	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	10000	Boost R-tree 1_86	16109	679	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	10000	std::vector	33	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100000	Boost R-tree 1_86	198669	6871	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100000	std::vector	490	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000000	Boost R-tree 1_86	2143446	70866	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000000	std::vector	7030	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100	Boost R-tree 1_86	18	7	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	1000	Boost R-tree 1_86	1205	66	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	1000	std::vector	3	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	10000	Boost R-tree 1_86	14557	651	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	10000	std::vector	31	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100000	Boost R-tree 1_86	239421	6447	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100000	std::vector	501	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100	Boost R-tree 1_86	14	7	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000	Boost R-tree 1_86	1341	65	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000	std::vector	3	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	10000	Boost R-tree 1_86	22478	614	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	10000	std::vector	35	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100000	Boost R-tree 1_86	305583	6086	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100000	std::vector	503	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000000	Boost R-tree 1_86	3582769	61034	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000000	std::vector	6088	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100	Boost R-tree 1_86	14	7	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	1256	61	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000	std::vector	3	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	23013	607	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	10000	std::vector	33	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	292439	6135	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	100000	std::vector	473	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000000	Boost R-tree 1_86	3701828	61055	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Islands	1000000	std::vector	6039	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	14	7	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	1326	60	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000	std::vector	3	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	19829	628	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	10000	std::vector	37	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	268442	6197	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	100000	std::vector	478	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000000	Boost R-tree 1_86	3512656	61299	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Skewed	1000000	std::vector	6609	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	16	7	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	1343	63	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000	std::vector	4	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	24385	610	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	10000	std::vector	45	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	307339	6159	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100000	std::vector	490	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000000	Boost R-tree 1_86	3644736	61068	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000000	std::vector	7790	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100	Boost R-tree 1_86	96	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100	std::vector	289	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000	Boost R-tree 1_86	195	0	
ikdp5560_intel_x64	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000	std::vector	2133	0	
