RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	1347	63	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	1000	std::vector	1	8	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	29595	610	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	10000	std::vector	35	128	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	341274	6159	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Uniform	100000	std::vector	268	1024	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100	Boost R-tree 1_86	93	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100	std::vector	218	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000	Boost R-tree 1_86	195	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	1000	std::vector	1867	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	10000	Boost R-tree 1_86	781	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	10000	std::vector	41571	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100000	Boost R-tree 1_86	2420	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Maricopa_Parcel_Points.shp	100000	std::vector	578374	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100	Boost R-tree 1_86	39	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100	std::vector	196	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	39	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	1000	std::vector	1991	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	107	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	10000	std::vector	105609	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	532	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Islands	100000	std::vector	2681223	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	70	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Skewed	100	std::vector	207	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	271	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Skewed	1000	std::vector	2267	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	903	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Skewed	10000	std::vector	99655	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	11411	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Skewed	100000	std::vector	3400787	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	76	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Uniform	100	std::vector	221	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	305	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Uniform	1000	std::vector	2282	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	1247	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Uniform	10000	std::vector	96158	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	4129	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	point	2	array	Synthetic_Uniform	100000	std::vector	1786645	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Parcels.shp	100	Boost R-tree 1_86	135	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Parcels.shp	100	std::vector	301	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Parcels.shp	1000	Boost R-tree 1_86	251	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Parcels.shp	1000	std::vector	2801	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Parcels.shp	10000	Boost R-tree 1_86	776	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Parcels.shp	10000	std::vector	39759	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Parcels.shp	100000	Boost R-tree 1_86	2540	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Parcels.shp	100000	std::vector	932794	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Streets.shp	100	Boost R-tree 1_86	124	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Streets.shp	100	std::vector	254	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Streets.shp	1000	Boost R-tree 1_86	138	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Streets.shp	1000	std::vector	1675	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Streets.shp	10000	Boost R-tree 1_86	285	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Streets.shp	10000	std::vector	33695	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Streets.shp	100000	Boost R-tree 1_86	1901	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Maricopa_Streets.shp	100000	std::vector	912619	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Aspect	100	Boost R-tree 1_86	82	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Aspect	100	std::vector	255	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Aspect	1000	Boost R-tree 1_86	442	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Aspect	1000	std::vector	3490	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Aspect	10000	Boost R-tree 1_86	1392	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Aspect	10000	std::vector	78641	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Aspect	100000	Boost R-tree 1_86	4843	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Aspect	100000	std::vector	2297998	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Islands	100	Boost R-tree 1_86	36	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Islands	100	std::vector	244	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	72	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Islands	1000	std::vector	2539	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	128	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Islands	10000	std::vector	110093	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	712	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Islands	100000	std::vector	1819724	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	80	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Skewed	100	std::vector	239	0	
ikrocky8_clang	Insert-Erase-Query	Query Box	box	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	401	0	
